lat;lng;name;code;city;country;address
52.24611;16.84902;APTEKA STARA APTEKA; 62-050; MOSINA; Poland;plac 20 Października 3
52.2446;16.90621;APTEKA MACIERZANKA; 62-050; MOSINA; Poland;ulica Mostowa 62
52.18224;16.79851;APTEKA NIEZAPOMINAJKA; 62-050; MOSINA; Poland;ulica Dworcowa 2
52.2445;16.85339;APTEKA TARGOWA; 62-050; MOSINA; Poland;ulica Farbiarska 28
52.2414599;16.84779;APTEKA POFARMA; 62-050; MOSINA; Poland;ulica Śremska 1
51.22539;17.9869;APTEKA ASPIRYNKA; 63-611; MROCZEŃ; Poland;Mroczeń 145
52.57541;17.00919;APTEKA VITA-FARM; 62-095; MUROWANA GOŚLINA; Poland;plac Powstańców Wielkopolski
52.56739;16.99498;APTEKA PRZYJAZNA; 62-095; MUROWANA GOŚLINA; Poland;ulica Długa 25
52.56834;16.99361;APTEKA POD ZŁOTYM LWEM; 62-095; MUROWANA GOŚLINA; Poland;ulica Nowy Rynek 14
52.57392;17.00947;APTEKA POD ZEGAREM; 62-095; MUROWANA GOŚLINA; Poland;ulica Poznańska 17
51.95306;18.24494;PUNKT APTECZNY STYLOWY; 62-831; MYCIELIN; Poland;Mycielin 22
52.32125;17.14687;APTEKA NAGRADOWICE; 63-006; NAGRADOWICE; Poland;Nagradowice 11
52.36398;17.41248;APTEKA BETULA; 62-330; NEKLA; Poland;ulica Fryderyka Chopina 43A
52.4639121;17.6805244;APTEKA RÓŻANA; 62-220; NIECHANOWO; Poland;ulica Różana 49
52.38468;16.60442;PUNKT APTECZNY; 64-320; NIEPRUSZEWO; Poland;ulica Starowiejska 16
52.08937;17.40919;APTEKA PHARMAKON; 63-040; NOWE MIASTO; Poland;ulica Poznańska 7
51.71219;17.99446;APTEKA SKAL-FARM; 63-460; NOWE SKALMIERZYCE; Poland;ulica Kaliska 36
51.70995;17.99321;APTEKA PANACEUM; 63-460; NOWE SKALMIERZYCE; Poland;ulica kard. Stefana Wyszyńskiego 8
51.70582;17.98951;APTEKA VADEMECUM; 63-460; NOWE SKALMIERZYCE; Poland;ulica Podkocka 15A
52.32002;16.12146;APTEKA ŚW. ROCHA; 64-300; NOWY TOMYŚL; Poland;osiedle Północ 12
52.31509;16123;APTEKA NA BATOREGO; 64-300; NOWY TOMYŚL; Poland;osiedle Stefana Batorego 52
52.31509;16123;APTEKA POMARAŃCZOWA; 64-300; NOWY TOMYŚL; Poland;osiedle Stefana Batorego 52C
52.31851;16.12679;APTEKA FARMACJA; 64-300; NOWY TOMYŚL; Poland;ulica 3 Stycznia 2
52.32004;16.14454;APTEKA NOVA; 64-300; NOWY TOMYŚL; Poland;ulica Tadeusza Kościuszki 54
52.31714;16.13173;APTEKA CENTRUM; 64-300; NOWY TOMYŚL; Poland;ulica Adama Mickiewicza 2
52.31677;16.1351799;APTEKA W GALERII; 64-300; NOWY TOMYŚL; Poland;ulica Poznańska 12
52.31675;16.13681;APTEKA REMEDIUM; 64-300; NOWY TOMYŚL; Poland;ulica Poznańska 22
52.31838;16.1275799;APTEKA POMARAŃCZOWA 2; 64-300; NOWY TOMYŚL; Poland;ulica Zbąszyńska 2
52.60429;16.76424;PUNKT APTECZNY REMEDIUM; 64-600; OBORNIKI; Poland;Objezierze 7
52.64671;16.8164;APTEKA DBAM O ZDROWIE; 64-600; OBORNIKI; Poland;ulica 11 Listopada 2
52.65225;16.80068;APTEKA  LEŚNA; 64-600; OBORNIKI; Poland;ulica 25 Stycznia
52.65248;16.81987;APTEKA POD WIERZBĄ; 64-600; OBORNIKI; Poland;ulica Edmunda Stefanowicza 33
52.65028;16.8128;APTEKA  DR. MAX; 64-600; OBORNIKI; Poland;ulica marsz. Józefa Piłsudskiego 41
52.64586;16.80963;APTEKA OBORNICKA; 64-600; OBORNIKI; Poland;ulica marsz. Józefa Piłsudskiego 1
52.64985;16.81729;APTEKA; 64-600; OBORNIKI; Poland;ulica Młyńska 8B
52.64906;16.79605;APTEKA; 64-600; OBORNIKI; Poland;ulica Obrzycka 46
52.64499;16.80874;APTEKA DBAM O ZDROWIE; 64-600; OBORNIKI; Poland;ulica Zamkowa 1C
52.07389;16.0482799;APTEKA; 64-211; OBRA; Poland;ulica Powstańców Wielkopolskich
52.70756;16.52748;APTEKA; 64-520; OBRZYCKO; Poland;ulica Edmunda Kruppika 2
51.57159;17.68751;APTEKA ŚW. BARBARY; 63-430; ODOLANÓW; Poland;plac św. Barbary 1
51.57904;17.66;APTEKA GIMNAZJALNA; 63-430; ODOLANÓW; Poland;ulica Gimnazjalna 8
51.59391;17.69216;APTEKA; 63-430; ODOLANÓW; Poland;ulica Krotoszyńska 4
53.53445;16.84986;APTEKA ALCEA; 64-965; OKONEK; Poland;ulica Niepodległości 34A
53.53718;16.85047;APTEKA; 64-965; OKONEK; Poland;ulica Szczecińska 4
52.30865;16.41704;APTEKA CENTRUM LEKÓW; 64-330; OPALENICA; Poland;ulica 27 Grudnia 1
52.308161;16.4033257;APTEKA ŚW. JÓZEFA; 64-330; OPALENICA; Poland;ulica Powstańców Wielkopolskich 2B
52.30482;16417;APTEKA CENTRUM ZDROWIA; 64-330; OPALENICA; Poland;ulica Władysława S. Reymonta
52.309045;16.4120451;APTEKA ŚW. MATEUSZA; 64-330; OPALENICA; Poland;Rynek 22
51.73984;18.21414;APTEKA ZDROWIE; 62-860; OPATÓWEK; Poland;plac Wolności 2
51.7235299;18.15832;PUNKT APTECZNY NAD ZALEWEM; 62-860; OPATÓWEK; Poland;ulica Kaliska 101
51.73858;18.21413;APTEKA; 62-860; OPATÓWEK; Poland;ulica Kościelna 1
51.75263;18.16551;APTEKA ESKULAP; 62-860; OPATÓWEK; Poland;ulica Kościelna 6
52.5073;18.01614;APTEKA POD MOŹDZIERZEM; 62-436; ORCHOWO; Poland;ulica Wyzwolenia 11
52.50638;18.01603;APTEKA ORCHOWSKA; 62-436; ORCHOWO; Poland;ulica Wyzwolenia 23
52.12739;17.47694;APTEKA ARNIKA; 62-322; ORZECHOWO; Poland;ulica Kolejowa
51.90524;16.68496;APTEKA ŚW. PAWŁA; 64-113; OSIECZNA; Poland;ulica Mikołaja Kopernika
51.90335;16.6755;APTEKA OSIECKA; 64-113; OSIECZNA; Poland;Rynek 5
52.29486;18.60497;APTEKA; 62-613; OSIEK MAŁY; Poland;Dęby Szlacheckie 88
53.11818;17.28876;APTEKA PANACEUM ; 89-333; OSIEK NAD NOTECIĄ; Poland;ulica Bohaterów 1A
53.11662;17.29323;PUNKT APTECZNY ; 89-333; OSIEK NAD NOTECIĄ; Poland;ulica Główna 54
53.12012;17.29005;APTEKA ŚW. ŁUKASZA; 89-333; OSIEK NAD NOTECIĄ; Poland;ulica Piękna
52.62804;16446;APTEKA POD KASZTANAMI; 64-560; OSTRORÓG; Poland;ulica Wroniecka 15
52.38158;18.04287;APTEKA; 62-402; OSTROWITE; Poland;ulica Zachodnia 7
51.65458;17.63804;PUNKT APTECZNY; 63-410; OSTRÓW WIELKOPOLSKI; Poland;Daniszyn
51.64018;17.8111;APTEKA MULTI-VIT; 63-400; OSTRÓW WIELKOPOLSKI; Poland;ulica Armii Krajowej 7
51.63955;17.82935;MEDIQ  APTEKA  OPTIMA  III; 63-400; OSTRÓW WIELKOPOLSKI; Poland;ulica Adama Asnyka 3
51.63946;17.79289;APTEKA ASTRA; 63-400; OSTRÓW WIELKOPOLSKI; Poland;ulica Bratnia 35
51.6499388;17.7841992;APTEKA RODZINNA; 63-400; OSTRÓW WIELKOPOLSKI; Poland;ulica Dezyderego Chłapowskiego 81
51.65201;17.7868;APTEKA DROFARM-2; 63-400; OSTRÓW WIELKOPOLSKI; Poland;ulica Czerwonych Kosynierów 1
51.65655;17.80318;APTEKA NA DOBRE I NA ZŁE; 63-400; OSTRÓW WIELKOPOLSKI; Poland;ulica Dembińskiego 20
51.6454;17.81117;APTEKA MULTI-VIT 2; 63-400; OSTRÓW WIELKOPOLSKI; Poland;ulica Głogowska
51.64514;17.81064;APTEKA DBAM O ZDROWIE; 63-400; OSTRÓW WIELKOPOLSKI; Poland;ulica Głogowska 12
51.64952;17.81905;APTEKA NA  KALISKIEJ; 63-400; OSTRÓW WIELKOPOLSKI; Poland;ulica Kaliska 10
51.65763;17.84403;APTEKA BENEFACTOR; 63-400; OSTRÓW WIELKOPOLSKI; Poland;ulica Kaliska 120
51.64861;17.81253;APTEKA; 63-400; OSTRÓW WIELKOPOLSKI; Poland;ulica Kolejowa 15
51.63957;17.80927;APTEKA PARKOWA; 63-400; OSTRÓW WIELKOPOLSKI; Poland;ulica Tadeusza Kościuszki 31
51.65729;17.8196;APTEKA KRÓLOWEJ JADWIGI; 63-400; OSTRÓW WIELKOPOLSKI; Poland;ulica Królowej Jadwigi 50
51.64382;17.82895;APTEKA STYLOWA 2; 63-400; OSTRÓW WIELKOPOLSKI; Poland;ulica ks. kard. Edmunda Dalbora 36
51.65585;17.82462;APTEKA; 63-400; OSTRÓW WIELKOPOLSKI; Poland;ulica Bolesława Limanowskiego 24
51.65359;17.81434;APTEKA VITA; 63-400; OSTRÓW WIELKOPOLSKI; Poland;ulica Marii Konopnickiej 2B
51.65214;17.81518;APTEKA STYLOWA 3; 63-400; OSTRÓW WIELKOPOLSKI; Poland;ulica Marii Konopnickiej 3
51.6566571;17.815525;APTEKA VERA; 63-400; OSTRÓW WIELKOPOLSKI; Poland;ulica Marii Konopnickiej 58
51.63946;17.83076;APTEKA MELISA; 63-400; OSTRÓW WIELKOPOLSKI; Poland;ulica Jana Mertki 13
51.65181;17.81336;MEDIQ  APTEKA  OPTIMA  II; 63-400; OSTRÓW WIELKOPOLSKI; Poland;ulica Raszkowska 32
51.64389;17.83226;APTEKA ARNICA; 63-400; OSTRÓW WIELKOPOLSKI; Poland;ulica ks. Walentego Śmigielskiego 20
51.6448178;17.81128;APTEKA PIGUŁKA; 63-400; OSTRÓW WIELKOPOLSKI; Poland;ulica Targowa 1
51.64889;17.81051;APTEKA PRZY WOLNOŚCI; 63-400; OSTRÓW WIELKOPOLSKI; Poland;ulica Wolności 26
51.64906;17.81575;APTEKA POD ANIOŁEM; 63-400; OSTRÓW WIELKOPOLSKI; Poland;ulica Wrocławska 1
51.64688;17.81492;APTEKA ZDROWIE; 63-400; OSTRÓW WIELKOPOLSKI; Poland;ulica Wrocławska 25
51.64723;17.81469;APTEKA STYLOWA; 63-400; OSTRÓW WIELKOPOLSKI; Poland;ulica Wrocławska 28
51.63973;17.81566;APTEKA  KWIATY POLSKIE; 63-400; OSTRÓW WIELKOPOLSKI; Poland;ulica Wrocławska 81
51.63601;17.80231;APTEKA ZĘBCOWSKA; 63-400; OSTRÓW WIELKOPOLSKI; Poland;ulica Zębcowska
51.42534;17.93049;APTEKA BOREK; 63-500; OSTRZESZÓW; Poland;ulica Ignacego Daszyńskiego 1
51.42939;17.94034;APTEKA DROFARM-3; 63-500; OSTRZESZÓW; Poland;ulica Dworcowa 6
51.42657;17.9305999;APTEKA PRZYJAZNA; 63-500; OSTRZESZÓW; Poland;ulica Walerego Gorgolewskiego 3
51.42662;17.93017;APTEKA ZAMKOWA; 63-500; OSTRZESZÓW; Poland;ulica Walerego Gorgolewskiego
51.4291399;17.9157699;APTEKA JAGIELLOŃSKA; 63-500; OSTRZESZÓW; Poland;ulica Anny Jagiellonki 30
51.42649;17.92638;APTEKA PRIMA; 63-500; OSTRZESZÓW; Poland;ulica Piastowska 1
51.42571;17.93378;APTEKA W RYNKU; 63-500; OSTRZESZÓW; Poland;Rynek 14
51.42692;17.93197;APTEKA POD WAGĄ; 63-500; OSTRZESZÓW; Poland;ulica Zamkowa 4
51.42832;17.92564;APTEKA ZAMKOWA; 63-500; OSTRZESZÓW; Poland;ulica Zamkowa 28
52.56494;16.44912;APTEKA ZDROWIE; 64-551; OTOROWO; Poland;ulica Szamotulska
52.5187;16.97531;APTEKA PARKOWA; 62-005; OWIŃSKA; Poland;ulica Bydgoska 14
52.51263;16.9813699;APTEKA CYSTERSKA; 62-005; OWIŃSKA; Poland;ulica Poprzeczna 4
52.39944;17.15902;PUNKT APTECZNY ; 62-021; PACZKOWO; Poland;ulica Zapłocie 6
51.61873;17.05826;APTEKA; 63-900; PAKOSŁAW; Poland;ulica Parkowa 6
51.61892;17.05896;APTEKA POD WIERZBĄ; 63-920; PAKOSŁAW; Poland;ulica Parkowa 9
52.55338;16.68153;PUNKT APTECZNY VITA; 64-514; PAMIĄTKOWO; Poland;ulica Jeziorna 2
51.82035;16.75805;APTEKA POD ZŁOTĄ PODKOWĄ; 64-122; PAWŁOWICE; Poland;ulica Mielżyńskich
52.18694;16.79751;APTEKA ESKULAP; 62-053; PECNA; Poland;ulica Strażacka
51.27601;17.81091;PUNKT APTECZNY; 63-642; PERZÓW; Poland;Perzów 90
51.75799;17.11727;APTEKA SŁONECZNA; 63-830; PĘPOWO; Poland;plac Cyryla Ratajskiego
51.76178;17.1207299;APTEKA CALAMUS; 63-830; PĘPOWO; Poland;ulica Mariana Orłonia 1A
51.88646;17.07037;APTEKA; 63-820; PIASKI; Poland;ulica Leśna 3
51.8845699;17.0714;APTEKA MEDICA; 63-820; PIASKI; Poland;ulica Warszawska 5
52.12013;17.45069;PUNKT APTECZNY PANACEUM 2; 63-025; PIĘCZKOWO; Poland;ulica Szkolna 18
53.1599855;16.7526161;APTEKA DR. MAX; 64-920; PIŁA; Poland;aleja Powstańców Wielkopolskich 102
53.1622937;16.7569407;APTEKA MIRALEX; 64-920; PIŁA; Poland;aleja Powstańców Wielkopolskich 162
53.1511799;16.73281;APTEKA POD ZŁOTYM LWEM; 64-920; PIŁA; Poland;aleja Wojska Polskiego 20
53.15006;16.7359;APTEKA; 64-920; PIŁA; Poland;plac Zwycięstwa 17
53.147789;16.7364447;MEDIQ APTEKA ŚRÓDMIEJSKA; 64-920; PIŁA; Poland;ulica 1 Maja 8
53.1513599;16.76988;APTEKA DBAM O ZDROWIE; 64-920; PIŁA; Poland;ulica Bydgoska 135
53.14823;16.71585;APTEKA ESKULAP; 64-920; PIŁA; Poland;ulica Elizy Orzeszkowej 18A
53.1502;16.73324;APTEKA DBAM O ZDROWIE; 64-920; PIŁA; Poland;ulica Jana Kilińskiego 2A
53.15348;16.71769;APTEKA KUBUŚ; 64-920; PIŁA; Poland;ulica Kraszewskiego
53.1528955;16.7342317;APTEKA CENTRALNA PIŁA; 64-920; PIŁA; Poland;ulica Kujawska 1D
53.1506;16.75044;APTEKA POD ZŁOTYM LWEM; 64-920; PIŁA; Poland;ulica Ludowa 11A
53.1512699;16.75451;APTEKA  DR. MAX; 64-920; PIŁA; Poland;ulica Ludowa 35
53.1628553;16.7532086;APTEKA POD ZŁOTYM LWEM; 64-920; PIŁA; Poland;ulica Łączna 47
53.1486982;16.7110051;APTEKA POD ZŁOTYM LWEM; 64-920; PIŁA; Poland;ulica Adama Mickiewicza 105
53.14867;16.7284;APTEKA; 64-920; PIŁA; Poland;ulica Stefana Okrzei 14
53.1581857;16.7560951;APTEKA DBAM O ZDROWIE; 64-920; PIŁA; Poland;aleja Powstańców Wielkopolskich 99
53.13621;16.7533;APTEKA DBAM O ZDROWIE; 64-920; PIŁA; Poland;aleja Poznańska 28
53.12155;16.71829;APTEKA POD ZŁOTYM LWEM; 64-920; PIŁA; Poland;ulica Ludwika Rydygiera 1
53.14688;16.73589;APTEKA MELISA; 64-920; PIŁA; Poland;ulica Rynkowa 22
53.17416;16.74994;APTEKA ARNIKA; 64-920; PIŁA; Poland;ulica Wenedów 6A
53.15233;16.71772;APTEKA; 64-920; PIŁA; Poland;aleja Wojska Polskiego 43
53.15233;16.71772;APTEKA ZA STARYM SZPITALEM; 64-920; PIŁA; Poland;aleja Wojska Polskiego 43
53.1464755;16.7163402;APTEKA DBAM O ZDROWIE; 64-920; PIŁA; Poland;ulica Stanisława Wyspiańskiego 33
53.14855;16.72119;MEDIQ APTEKA; 64-920; PIŁA; Poland;ulica Stanisława Żeromskiego 7
51.89631;17.7878;APTEKA DBAM O ZDROWIE; 63-300; PLESZEW; Poland;plac Kościelny 3
51.83402;17.7893;APTEKA; 63-300; PLESZEW; Poland;Sowina Błotna 36A
51.89722;17.7859;APTEKA POD RUMIANKIEM; 63-300; PLESZEW; Poland;ulica Ignacego Daszyńskiego 13
51.8990099;17.76519;APTEKA MEDICOR; 63-300; PLESZEW; Poland;ulica Konstantego I. Gałczyńskiego 1
51.8953599;17.78872;APTEKA PRZY KALISKIEJ; 63-300; PLESZEW; Poland;ulica Kaliska 20A
51.88837;17.77898;APTEKA REMEDIUM; 63-300; PLESZEW; Poland;ulica Kazimierza Wielkiego 11
51.88781;17.77877;APTEKA POD WAGĄ; 63-300; PLESZEW; Poland;ulica Kazimierza Wielkiego 21
51.8983867;17.7661032;APTEKA; 63-300; PLESZEW; Poland;ulica Poznańska 125A
51.89708;17.77878;APTEKA PRO-VITA; 63-300; PLESZEW; Poland;ulica Poznańska 58
51.89596;17.78573;APTEKA DBAM O ZDROWIE; 63-300; PLESZEW; Poland;ulica Rynek 21
51.89182;17.78572;APTEKA GRODZKA; 63-300; PLESZEW; Poland;ulica Henryka Sienkiewicza 43
51.8933282;17.7810525;APTEKA NOVA; 63-300; PLESZEW; Poland;ulica Juliusza Słowackiego 16
51.89777;17.78356;APTEKA MEDICOR; 63-300; PLESZEW; Poland;ulica św. Ducha 4A
52.37068;16.81591;APTEKA W PRZYCHODNI; 62-052; PLEWISKA; Poland;ulica Grunwaldzka 508
52.36835;16.81172;APTEKA PRZYJAZNA; 62-064; PLEWISKA; Poland;ulica Grunwaldzka 517C
52.37234;16.81438;APTEKA FABIANOWSKA; 62-064; PLEWISKA; Poland;ulica Miętowa 5
52.50843;16.25317;APTEKA ŚRÓDMIEJSKA; 62-045; PNIEWY; Poland;ulica Adama Mickiewicza 16
52.51225;16.25392;APTEKA U ZŁOTEGO ŹRÓDŁA; 62-045; PNIEWY; Poland;ulica Międzychodzka 22
52.50889;16.25246;APTEKA ŚW. WAWRZYŃCA; 62-045; PNIEWY; Poland;ulica św. Wawrzyńca 21
52.51352;16.2573599;APTEKA PHARMACON; 62-045; PNIEWY; Poland;ulica Targowa 16
52.4785899;17.28368;APTEKA POD WAGĄ; 62-010; POBIEDZISKA; Poland;ulica Kazimierza Odnowiciela 11
52.46964;17.28151;APTEKA PRZY RYNKU; 62-010; POBIEDZISKA; Poland;ulica Kostrzyńska
52.4756278;17.2812211;APTEKA RODZINNE CENTRUM ZDROWIA; 62-010; POBIEDZISKA; Poland;ulica Królowej Jadwigi 9
52.47556;17.28104;APTEKA  DR. MAX; 62-010; POBIEDZISKA; Poland;ulica Królowej Jadwigi
51.82337;17.23106;APTEKA; 63-860; POGORZELA; Poland;ulica Kotkowiaka 5
52.7963706;16.737916;APTEKA; 64-710; POŁAJEWO; Poland;ulica Obornicka 4
52.79802;16.7372799;APTEKA  LIPOWA; 64-710; POŁAJEWO; Poland;Rynek 12
51.76234;16.80578;APTEKA; 64-125; PONIEC; Poland;ulica Dworcowa 2B
51.76431;16.80692;APTEKA MILENIJNA; 64-125; PONIEC; Poland;ulica Kościelna 3
52.40652;16.92864;APTEKA  MAGICZNA; 61-827; POZNAŃ; Poland;aleja Karola Marcinkowskiego 14
52.43356;16.93389;APTEKA PULS; 60-696; POZNAŃ; Poland;Aleje Solidarności 36
52.4352378;16.929044;APTEKA WIELKOPOLSKA; 61-696; POZNAŃ; Poland;Aleje Solidarności 42
52.34204;16.98749;APTEKA KRZESINY; 61-321; POZNAŃ; Poland;ulica Krzesiny 18A
52.37994;16.95205;APTEKA ALLIUM; 61-381; POZNAŃ; Poland;osiedle Armii Krajowej 98
52.44977;16.91526;APTEKA; 60-681; POZNAŃ; Poland;osiedle Bolesława Chrobrego 118
52.4581537;16.915872;APTEKA SABIDURIA; 60-681; POZNAŃ; Poland;osiedle Bolesława Chrobrego 11
52.45315;16.92407;APTEKA ADAMUS; 60-682; POZNAŃ; Poland;osiedle Bolesława Śmiałego 104
52.4482198;16.9232921;APTEKA EKO; 60-682; POZNAŃ; Poland;osiedle Bolesława Śmiałego 31
52.45837;16.91259;APTEKA PIĄTKOWSKA; 60-681; POZNAŃ; Poland;osiedle Bolesława Chrobrego 101
52.3858;16.9762099;APTEKA NA OSIEDLU CZECHA; 61-289; POZNAŃ; Poland;osiedle Czecha 73
52.38734;16.97964;APTEKA PAMIĄTKOWA; 61-289; POZNAŃ; Poland;osiedle Czecha 79
52.39334;16.94994;APTEKA RODZINNA; 61-227; POZNAŃ; Poland;osiedle Jagiellońskie 12
52.39011;16.95273;APTEKA DLA CIEBIE; 61-222; POZNAŃ; Poland;osiedle Jagiellońskie 121D
52.46351;16.90656;APTEKA DOBRA; 60-688; POZNAŃ; Poland;osiedle Jana III Sobieskiego 103
52.4624;16.91244;APTEKA  WIEDEŃSKA; 60-688; POZNAŃ; Poland;osiedle Jana III Sobieskiego 52
52.43842;16.94145;APTEKA WIELKOPOLSKA; 61-642; POZNAŃ; Poland;osiedle Kosmonautów 104
52.38727;16.97484;APTEKA DBAM O ZDROWIE; 61-298; POZNAŃ; Poland;osiedle Lecha 120
52.44805;16.94348;APTEKA ŁUŻYCKA; 61-616; POZNAŃ; Poland;ulica Łużycka
52.46002;16.90293;APTEKA WIELKOPOLSKA; 60-683; POZNAŃ; Poland;osiedle Marysieńki 25
52.38179;16.96997;APTEKA CONVALLARIA; 61-251; POZNAŃ; Poland;osiedle Orła Białego 103
52.3759299;16.96295;APTEKA ZIELONA; 61-251; POZNAŃ; Poland;osiedle Orła Białego 45
52.37905;16.97009;APTEKA DBAM O ZDROWIE; 61-251; POZNAŃ; Poland;osiedle Orła Białego 75
52.39044;16.95812;APTEKA; 61-208; POZNAŃ; Poland;osiedle Oświecenia 57
52.39647;16.94504;APTEKA WIELKOPOLSKA; 61-688; POZNAŃ; Poland;osiedle Piastowskie 17
52.39474;16.94494;APTEKA NAD WARTĄ; 61-148; POZNAŃ; Poland;osiedle Piastowskie 22
52.3906707;16.946244;APTEKA SERCE RATAJ; 61-156; POZNAŃ; Poland;osiedle Piastowskie 74
52.38953;16.94563;APTEKA PIASTOWSKA; 61-159; POZNAŃ; Poland;osiedle Piastowskie 75
52.42987;16.94138;APTEKA; 61-630; POZNAŃ; Poland;osiedle Pod Lipami 104
52.38895;16.95372;APTEKA ZŁOTA JESIEŃ; 61-215; POZNAŃ; Poland;osiedle Powstań Narodowych 36
52.3897829;17.0028052;APTEKA DOBROFARM; 61-064; POZNAŃ; Poland;osiedle Przemysława 8
52.43128;16.92959;APTEKA VITA-MED; 61-684; POZNAŃ; Poland;osiedle Przyjaźni 125B
52.42962;16.9257;APTEKA PRZYJAZNA; 61-686; POZNAŃ; Poland;osiedle Przyjaźni 132B
52.43015;16.92118;APTEKA WINOGRADZKA; 61-689; POZNAŃ; Poland;osiedle Przyjaźni 141B
52.39282;16.98279;APTEKA POD ZODIAKIEM; 61-245; POZNAŃ; Poland;osiedle Rusa 12
52.38802;16.98419;APTEKA ŚW. KOSMY I DAMIANA; 61-245; POZNAŃ; Poland;osiedle Rusa 57
52.3887799;16.95086;APTEKA; 61-397; POZNAŃ; Poland;osiedle Rzeczypospolitej 6A
52.4568072;16.9217642;APTEKA KRÓLEWSKA; 60-687; POZNAŃ; Poland;osiedle Stefana Batorego 17
52.4633899;16.91843;APTEKA  KWIATY POLNE; 60-687; POZNAŃ; Poland;osiedle Stefana Batorego 79
52.39533;16.97595;APTEKA TYSIĄCLECIA; 61-255; POZNAŃ; Poland;osiedle Tysiąclecia 30
52.43865;16.9400799;APTEKA REMEDIUM; 61-772; POZNAŃ; Poland;osiedle Wichrowe Wzgórze 105
52.44056;16.93512;APTEKA WIELKOPOLSKA; 61-699; POZNAŃ; Poland;osiedle Wichrowe Wzgórze
52.43861;16.93284;APTEKA W PRZYCHODNI; 61-699; POZNAŃ; Poland;osiedle Wichrowe Wzgórze 122
52.43358;16.91072;APTEKA WINIARSKA; 60-665; POZNAŃ; Poland;osiedle Winiary 54
52.4566151;16.9057651;APTEKA U ZŁOTEGO ŹRÓDŁA; 60-694; POZNAŃ; Poland;osiedle Władysława Jagiełły 17
52.44144;16.92272;APTEKA NASZA; 61-653; POZNAŃ; Poland;osiedle Zwycięstwa 108
52.43863;16.9228999;APTEKA WIELKOPOLSKA; 61-646; POZNAŃ; Poland;osiedle Zwycięstwa 110
52.41091;16.93083;O.K. APTEKA; 61-746; POZNAŃ; Poland;plac Wielkopolski 3A
52.40998;16.92761;APTEKA DBAM O ZDROWIE; 61-742; POZNAŃ; Poland;ulica 23 Lutego 18
52.3873;16.8617199;APTEKA ZDROWIE; 60-159; POZNAŃ; Poland;ulica Galileusza 8
52.39187;16.92214;APTEKA ŚW. JERZEGO; 61-546; POZNAŃ; Poland;ulica św. Jerzego 7
52.38332;16.91235;APTEKA WIELKOPOLSKA; 61-485; POZNAŃ; Poland;ulica 28 Czerwca 1956 194
52.3900999;16.91913;EURO-APTEKA; 61-544; POZNAŃ; Poland;ulica 28 Czerwca 1956
52.389631;16.918433;APTEKA WILDECKA; 61-525; POZNAŃ; Poland;ulica 28 Czerwca 1956 138
52.38914;16.91789;APTEKA DOM LEKÓW; 61-485; POZNAŃ; Poland;ulica 28 Czerwca 1956 144
52.3891;16.91817;APTEKA VITAFARM; 61-525; POZNAŃ; Poland;ulica 28 Czerwca 1956
52.3868;16.91606;APTEKA PAMIĄTKOWA; 61-507; POZNAŃ; Poland;ulica 28 Czerwca 1956
52.3686;16.90333;APTEKA DROSERA; 61-437; POZNAŃ; Poland;ulica 28 Czerwca 1956 330
52.35628;16.90429;APTEKA; 61-437; POZNAŃ; Poland;ulica 28 Czerwca 1956 437
52.39168;16.91994;APTEKA PRZY RYNKU WILDECKIM; 61-526; POZNAŃ; Poland;ulica 28 Czerwca 1956 122
52.4030317;16.9586131;APTEKA SUPER-PHARM; 61-131; POZNAŃ; Poland;ulica abp. Antoniego Baraniaka 8
52.42043;16.96845;APTEKA MEDKON; 61-006; POZNAŃ; Poland;ulica Blacharska 2
52.3930999;16.98346;APTEKA NA RUSA; 61-244; POZNAŃ; Poland;ulica Bliźniąt
52.4304634;16.9045397;APTEKA ŚW. DAMIANA; 60-656; POZNAŃ; Poland;ulica Błękitna 7
52.41081;16.83279;APTEKA BAJKOWA; 60-195; POZNAŃ; Poland;ulica Rumcajsa 2A
52.36539;16.90466;APTEKA BUKOWA; 61-445; POZNAŃ; Poland;ulica Bukowa 2A
52.41007;16.88282;APTEKA ADAMUS; 60-397; POZNAŃ; Poland;ulica Bukowska 100
52.41089;16.86206;APTEKA SUPER-PHARM; 60-197; POZNAŃ; Poland;ulica Bukowska 156
52.41089;16.86206;APTEKA DORFARM; 60-197; POZNAŃ; Poland;ulica Bukowska 156
52.47673;16.78616;APTEKA POD ZŁOTĄ WAGĄ; 60-480; POZNAŃ; Poland;ulica Chojnicka 50
52.47752;16.7847;APTEKA VITA-SALUS; 60-480; POZNAŃ; Poland;ulica Chojnicka 58
52.3993899;16.87445;APTEKA SAGITTARIUS; 60-330; POZNAŃ; Poland;ulica Cześnikowska 2
52.41397;16.89705;APTEKA ARNIKA; 60-576; POZNAŃ; Poland;ulica gen. Jana H. Dąbrowskiego 86
52.41076;16.90952;APTEKA PRZY RYNKU JEŻYCKIM; 60-842; POZNAŃ; Poland;ulica Henryka Dąbrowskiego
52.4159999;16.88753;APTEKA DBAM O ZDROWIE; 60-577; POZNAŃ; Poland;ulica gen. Jana H. Dąbrowskiego 140
52.42645;16.85756;APTEKA NA WOLI; 60-406; POZNAŃ; Poland;ulica gen. Jana H. Dąbrowskiego 294
52.41201;16.90576;APTEKA DBAM O ZDROWIE; 60-843; POZNAŃ; Poland;ulica gen. Jana H. Dąbrowskiego 44
